Spsc_0291,0,0,i
Spsc_0292,0,0,i
Spsc_0293,0,0,i
Spsc_0294,0,0,i
Spsc_0295,6,0,i73-95o115-134i155-175o218-239i251-272o306-327i
Spsc_0296,0,0,i
Spsc_0297,0,0,i
Spsc_0298,0,0,i
Spsc_0299,0,0,i
Spsc_0300,0,0,i
Spsc_0301,0,Y,n6-17c29/30o
Spsc_0302,0,Y,n7-18c27/28o
Spsc_0303,0,0,i
Spsc_0304,0,0,i
Spsc_0305,0,0,i
Spsc_0306,0,0,i
Spsc_0307,0,0,i
Spsc_0308,0,0,i
Spsc_0309,0,0,i
Spsc_0310,0,Y,n77-88c98/99o
Spsc_0311,0,0,i
Spsc_0312,1,0,i73-90o
Spsc_0313,0,0,i
Spsc_0314,0,0,i
Spsc_0315,0,Y,n7-15c21/22o
Spsc_0316,0,0,i
Spsc_0317,0,Y,n6-15c20/21o
Spsc_0318,0,0,i
Spsc_0319,0,0,i
Spsc_0320,0,0,i
Spsc_0321,7,0,i12-34o40-58i70-89o116-140i161-185o223-242i305-325o
Spsc_0322,0,0,i
Spsc_0323,8,0,i251-271o291-309i364-381o401-422i429-447o459-481i493-514o526-546i
Spsc_0324,0,0,i
Spsc_0325,0,0,i
Spsc_0326,0,0,i
Spsc_0327,1,0,o646-669i
Spsc_0328,0,0,i
Spsc_0329,0,Y,n4-14c22/23o
Spsc_0330,0,0,i
Spsc_0331,0,0,i
Spsc_0332,0,0,i
Spsc_0333,6,0,i12-28o76-95i622-644o664-681i702-721o741-761i
Spsc_0334,0,Y,n3-14c20/21o
Spsc_0335,0,Y,n6-14c19/20o
Spsc_0336,0,0,i
Spsc_0337,0,0,i
Spsc_0338,12,0,i62-83o89-109i139-164o176-196i203-224o250-274i286-308o338-367i388-408o414-434i477-499o511-531i
Spsc_0339,0,0,i
Spsc_0340,1,0,o1101-1118i
Spsc_0341,8,0,i38-59o65-87i99-126o160-181i193-214o270-288i300-321o341-363i
Spsc_0342,0,Y,n7-15c20/21o
Spsc_0343,0,0,i
Spsc_0344,0,0,i
Spsc_0345,0,0,i
Spsc_0346,0,0,i
Spsc_0347,1,0,i555-579o
Spsc_0348,0,0,i
Spsc_0349,0,0,i
Spsc_0350,1,0,i258-278o
Spsc_0351,0,0,i
Spsc_0352,4,0,i12-30o50-67i159-179o191-209i
Spsc_0353,7,0,o48-69i81-106o126-149i161-184o204-225i685-706o726-745i
Spsc_0354,4,0,i38-53o73-94i115-134o237-262i
Spsc_0355,0,0,i
Spsc_0356,0,0,i
Spsc_0357,0,0,i
Spsc_0358,0,0,i
Spsc_0359,0,Y,n3-11c16/17o
Spsc_0360,0,0,i
Spsc_0361,0,0,i
Spsc_0362,0,Y,n7-18c26/27o
Spsc_0363,0,0,i
Spsc_0364,0,0,i
Spsc_0365,3,0,o144-165i380-397o403-420i
Spsc_0366,0,0,i
Spsc_0367,1,0,i69-86o
Spsc_0368,2,0,o108-127i148-169o
Spsc_0369,0,0,i
Spsc_0370,0,0,i
Spsc_0371,0,0,i
Spsc_0372,0,0,i
Spsc_0373,1,0,i97-118o
Spsc_0374,0,Y,n3-13c18/19o
Spsc_0375,0,0,i
Spsc_0376,0,0,i
Spsc_0377,0,0,i
Spsc_0378,0,0,i
Spsc_0379,0,Y,n11-19c23/24o
Spsc_0380,0,0,i
Spsc_0381,0,0,i
Spsc_0382,0,0,i
Spsc_0383,0,0,i
Spsc_0384,0,0,i
Spsc_0385,14,0,o63-82i262-285o320-339i346-370o376-393i400-423o445-466i868-890o1046-1067i1088-1110o1122-1145i1152-1178o1190-1216i1228-1253o
Spsc_0386,1,0,o334-354i
Spsc_0387,0,0,i
Spsc_0388,0,Y,n2-13c18/19o
Spsc_0389,2,0,i38-57o63-81i
Spsc_0390,0,0,i
Spsc_0391,0,0,i
Spsc_0392,0,0,i
Spsc_0393,0,0,i
Spsc_0394,0,0,i
Spsc_0395,1,0,o541-561i
Spsc_0396,0,0,i
Spsc_0397,0,0,i
Spsc_0398,13,0,o76-99i615-635o683-705i760-778o784-801i813-830o861-881i893-912o942-959i980-1002o1102-1125i1145-1165o1185-1207i
Spsc_0399,10,0,i176-193o224-242i395-417o437-464i932-949o961-981i1002-1023o1043-1062i1082-1109o1115-1135i
Spsc_0400,0,0,i
Spsc_0401,0,0,i
Spsc_0402,12,0,i71-90o110-130i142-161o167-189i201-225o237-256i296-315o350-368i375-392o398-422i434-455o467-486i
Spsc_0403,9,0,i7-27o47-68i80-105o147-167i179-203o215-239i506-526o546-564i596-620o
Spsc_0404,0,0,i
Spsc_0405,0,0,i
Spsc_0406,3,0,o1713-1732i1970-1992o2160-2179i
Spsc_0407,0,0,i
Spsc_0408,0,0,i
Spsc_0409,0,0,i
Spsc_0410,0,0,i
Spsc_0411,0,0,i
Spsc_0412,0,0,i
Spsc_0413,1,Y,n10-21c39/40o63-87i
Spsc_0414,1,Y,n7-18c23/24o185-204i
Spsc_0415,12,0,i126-152o317-338i350-370o390-407i419-443o455-475i496-516o528-549i586-606o618-639i660-684o690-711i
Spsc_0416,0,0,i
Spsc_0417,0,0,i
Spsc_0418,0,0,i
Spsc_0419,0,Y,n2-12c20/21o
Spsc_0420,9,0,i491-512o532-557i569-590o610-629i655-682o702-720i882-900o937-961i968-987o
Spsc_0421,0,Y,n5-13c18/19o
Spsc_0422,0,0,i
Spsc_0423,0,0,i
Spsc_0424,0,0,i
Spsc_0425,0,0,i
Spsc_0426,0,0,i
Spsc_0427,7,0,o45-69i81-103o109-136i148-169o181-207i219-236o248-269i
Spsc_0428,0,Y,n2-9c13/14o
Spsc_0429,0,0,i
Spsc_0430,0,0,i
Spsc_0431,1,0,o674-698i
Spsc_0432,0,Y,n8-19c23/24o
Spsc_0433,0,0,i
Spsc_0434,1,0,o283-305i
Spsc_0435,0,0,i
Spsc_0436,12,0,i56-77o97-115i127-146o152-174i186-208o220-240i290-310o330-347i354-375o381-404i416-436o448-472i
Spsc_0437,0,0,i
Spsc_0438,0,0,i
Spsc_0439,0,0,i
Spsc_0440,0,0,i
Spsc_0441,0,0,i
Spsc_0442,0,0,i
Spsc_0443,0,0,i
Spsc_0444,1,0,o379-401i
Spsc_0445,0,Y,n6-17c22/23o
Spsc_0446,0,0,i
Spsc_0447,0,0,i
Spsc_0448,2,0,i41-72o92-116i
Spsc_0449,0,0,i
Spsc_0450,0,0,i
Spsc_0451,12,0,i96-120o126-146i190-210o222-243i250-269o289-310i331-353o383-403i437-456o462-482i502-526o532-552i
Spsc_0452,0,0,i
Spsc_0453,0,0,i
Spsc_0454,0,0,i
Spsc_0455,1,0,o33-54i
Spsc_0456,0,0,i
Spsc_0457,0,0,i
Spsc_0458,0,Y,n14-24c36/37o
Spsc_0459,0,0,i
Spsc_0460,1,0,o542-561i
Spsc_0461,0,0,i
Spsc_0462,0,0,i
Spsc_0463,0,0,i
Spsc_0464,0,0,i
Spsc_0465,0,0,i
Spsc_0466,0,0,i
Spsc_0467,0,0,i
Spsc_0468,0,0,i
Spsc_0469,2,0,i408-428o542-559i
Spsc_0470,0,0,i
Spsc_0471,0,0,i
Spsc_0472,0,0,i
Spsc_0473,0,0,i
Spsc_0474,0,0,i
Spsc_0475,1,0,o24-42i
Spsc_0476,0,0,i
Spsc_0477,0,0,i
Spsc_0478,0,Y,n2-13c20/21o
Spsc_0479,0,0,i
Spsc_0480,0,Y,n8-19c24/25o
Spsc_0481,0,0,i
Spsc_0482,0,0,i
Spsc_0483,10,0,i44-64o84-104i116-134o140-161i173-197o209-231i281-302o314-333i345-368o380-403i
Spsc_0484,0,0,i
Spsc_0485,0,0,i
Spsc_0486,0,0,i
Spsc_0487,0,0,i
Spsc_0488,0,0,i
Spsc_0489,1,0,o43-65i
Spsc_0490,0,0,i
Spsc_0491,0,Y,n6-24c29/30o
Spsc_0492,1,0,o78-100i
Spsc_0493,0,0,i
Spsc_0494,0,0,i
Spsc_0495,0,0,i
Spsc_0496,4,0,i169-188o200-219i240-260o266-285i
Spsc_0497,0,0,i
Spsc_0498,0,0,i
Spsc_0499,12,0,i109-129o149-168i175-196o202-226i233-260o266-285i340-359o379-399i419-440o446-467i488-507o513-534i
Spsc_0500,0,0,i
Spsc_0501,0,Y,n8-23c28/29o
Spsc_0502,0,0,i
Spsc_0503,0,Y,n5-16c21/22o
Spsc_0504,1,Y,n8-19c28/29o463-484i
Spsc_0505,0,0,i
Spsc_0506,5,0,i209-231o322-342i354-372o392-415i453-474o
Spsc_0507,9,0,i157-182o188-208i229-250o265-284i291-312o324-342i354-376o422-443i650-668o
Spsc_0508,0,0,i
Spsc_0509,0,0,i
Spsc_0510,1,0,o1532-1553i
Spsc_0511,7,0,o36-56i68-94o114-138i150-174o194-220i232-253o265-287i
Spsc_0512,0,0,i
Spsc_0513,0,0,i
Spsc_0514,0,0,i
Spsc_0515,0,0,i
Spsc_0516,0,0,i
Spsc_0517,0,0,i
Spsc_0518,0,0,i
Spsc_0519,0,0,i
Spsc_0520,2,0,o20-36i298-321o
Spsc_0521,0,0,i
Spsc_0522,2,0,i196-217o229-247i
Spsc_0523,4,0,o116-140i161-178o198-218i265-287o
Spsc_0524,0,0,i
Spsc_0525,0,0,i
Spsc_0526,0,Y,n3-14c19/20o
Spsc_0527,0,0,i
Spsc_0528,0,0,i
Spsc_0529,0,0,i
Spsc_0530,0,0,i
Spsc_0531,0,0,i
Spsc_0532,0,0,i
Spsc_0533,0,0,i
Spsc_0534,0,0,i
Spsc_0535,0,0,i
Spsc_0536,1,0,i30-47o
Spsc_0537,0,0,i
Spsc_0538,0,0,i
Spsc_0539,0,Y,n13-24c32/33o
Spsc_0540,1,0,o78-102i
Spsc_0541,1,Y,n7-17c22/23o181-203i
Spsc_0542,0,0,i
Spsc_0543,0,0,i
Spsc_0544,0,0,i
Spsc_0545,0,0,i
Spsc_0546,1,0,i244-267o
Spsc_0547,1,0,o621-638i
Spsc_0548,0,0,i
Spsc_0549,0,0,i
Spsc_0550,0,0,i
Spsc_0551,11,0,o28-53i232-252o329-349i358-376o406-426i438-458o464-483i495-517o549-573i580-603o650-672i
Spsc_0552,1,Y,n10-21c26/27o203-224i
Spsc_0553,0,Y,n9-17c22/23o
Spsc_0554,7,0,i321-344o364-388i752-774o786-806i826-847o878-898i905-929o
Spsc_0555,1,0,i33-54o
Spsc_0556,1,0,i114-136o
Spsc_0557,7,0,i332-351o363-383i757-778o798-817i838-868o888-910i922-944o
Spsc_0558,0,0,i
Spsc_0559,0,Y,n8-19c27/28o
Spsc_0560,0,Y,n4-17c25/26o
Spsc_0561,0,0,i
Spsc_0562,0,0,i
Spsc_0563,0,0,i
Spsc_0564,0,Y,n7-18c26/27o
Spsc_0565,0,0,i
Spsc_0566,0,0,i
Spsc_0567,0,0,i
Spsc_0568,0,0,i
Spsc_0569,0,0,i
Spsc_0570,0,0,i
Spsc_0571,0,0,i
Spsc_0572,0,0,i
Spsc_0573,0,0,i
Spsc_0574,0,0,i
Spsc_0575,0,0,i
Spsc_0576,0,Y,n2-7c12/13o
Spsc_0577,0,Y,n7-18c26/27o
Spsc_0578,0,0,i
Spsc_0579,0,0,i
Spsc_0580,0,Y,n4-15c20/21o
Spsc_0581,1,Y,n7-18c24/25o595-619i
Spsc_0582,8,0,i137-160o172-191i334-356o376-398i866-885o915-933i1011-1029o1035-1059i
Spsc_0583,5,Y,n6-17c22/23o223-244i264-282o294-311i323-348o354-377i
Spsc_0584,0,0,i
Spsc_0585,0,0,i
Spsc_0586,0,Y,n12-24c29/30o
Spsc_0587,0,0,i
Spsc_0588,0,Y,n3-13c25/26o
Spsc_0589,1,Y,n11-22c26/27o36-59i
Spsc_0590,0,0,i
Spsc_0591,1,0,o512-529i
Spsc_0592,0,0,i
Spsc_0593,0,0,i
Spsc_0594,6,0,o379-397i418-437o478-500i512-531o543-574i686-704o
Spsc_0595,0,0,i
Spsc_0596,0,0,i
Spsc_0597,0,0,i
Spsc_0598,5,0,i32-50o56-78i158-179o230-250i271-293o
Spsc_0599,0,0,i
Spsc_0600,1,0,i134-152o
Spsc_0601,0,0,i
Spsc_0602,0,0,i
Spsc_0603,0,0,i
Spsc_0604,0,0,i
Spsc_0605,0,0,i
Spsc_0606,0,0,i
Spsc_0607,0,0,i
Spsc_0608,4,0,o57-77i98-116o122-140i152-172o
Spsc_0609,0,0,i
Spsc_0610,0,0,i
Spsc_0611,0,0,i
Spsc_0612,0,0,i
Spsc_0613,0,0,i
Spsc_0614,9,0,o219-238i250-269o289-308i315-339o359-381i388-415o478-506i518-539o545-566i
Spsc_0616,0,0,i
Spsc_0617,0,0,i
Spsc_0618,0,0,i
Spsc_0619,0,0,i
Spsc_0620,0,0,i
Spsc_0621,0,0,i
Spsc_0622,0,Y,n10-20c28/29o
Spsc_0623,8,0,i130-151o217-235i247-265o323-344i389-413o459-477i516-542o548-568i
Spsc_0624,12,0,i63-83o103-120i132-149o161-182i194-215o221-241i312-337o364-390i495-516o522-548i560-580o586-608i
Spsc_0625,0,0,i
Spsc_0626,0,0,i
Spsc_0627,0,0,i
Spsc_0628,0,0,i
Spsc_0629,0,0,i
Spsc_0630,0,0,i
Spsc_0631,0,0,i
Spsc_0632,0,0,i
Spsc_0633,0,0,i
Spsc_0634,0,0,i
Spsc_0635,0,0,i
Spsc_0636,0,0,i
Spsc_0637,0,0,i
Spsc_0638,0,0,i
Spsc_0639,0,0,i
Spsc_0640,0,0,i
Spsc_0641,11,0,i212-233o239-257i269-296o308-329i336-358o387-408i429-450o478-498i566-586o606-627i758-781o
Spsc_0642,6,0,i62-86o262-283i304-325o337-360i372-392o430-451i
Spsc_0643,0,Y,n6-17c22/23o
Spsc_0644,0,0,i
Spsc_0645,1,0,o225-246i
Spsc_0646,0,0,i
Spsc_0647,0,0,i
Spsc_0648,0,0,i
Spsc_0649,1,Y,n17-25c33/34o312-334i
Spsc_0650,0,0,i
Spsc_0651,0,0,i
Spsc_0652,0,0,i
Spsc_0653,0,0,i
Spsc_0654,0,0,i
Spsc_0655,0,0,i
Spsc_0656,0,0,i
Spsc_0657,0,0,i
Spsc_0658,0,0,i
Spsc_0659,0,0,i
Spsc_0660,0,0,i
Spsc_0661,0,0,i
Spsc_0662,0,0,i
Spsc_0663,0,0,i
Spsc_0664,0,Y,n7-15c22/23o
Spsc_0665,10,0,i66-86o98-116i128-146o152-174i200-221o227-248i316-334o369-388i400-424o430-453i
Spsc_0666,0,0,i
Spsc_0667,0,0,i
Spsc_0668,0,0,i
Spsc_0669,0,0,i
Spsc_0670,0,0,i
Spsc_0671,0,0,i
Spsc_0672,6,Y,n59-70c76/77o208-227i239-259o271-289i301-319o325-345i414-434o
Spsc_0673,0,0,i
Spsc_0674,8,0,i361-378o419-440i452-469o489-508i520-537o552-571i610-630o636-657i
Spsc_0675,4,0,i21-41o47-78i90-118o180-202i
Spsc_0676,0,0,i
Spsc_0677,0,0,i
Spsc_0678,0,0,i
Spsc_0679,1,Y,n4-15c22/23o194-215i
Spsc_0680,0,0,i
Spsc_0681,0,0,i
Spsc_0682,0,0,i
Spsc_0683,0,0,i
Spsc_0684,0,0,i
Spsc_0685,0,0,i
Spsc_0686,0,0,i
Spsc_0687,1,0,i267-290o
Spsc_0688,0,0,i
Spsc_0689,2,0,i393-413o433-451i
Spsc_0690,0,0,i
Spsc_0691,4,0,i553-572o584-605i702-729o759-780i
Spsc_0692,0,0,i
Spsc_0693,10,0,i71-95o107-127i134-152o158-179i200-220o232-251i288-310o322-341i353-372o392-410i
Spsc_0694,1,0,i28-48o
Spsc_0695,0,0,i
Spsc_0696,0,0,i
Spsc_0697,0,0,i
Spsc_0698,0,0,i
Spsc_0699,0,0,i
Spsc_0700,0,0,i
Spsc_0701,0,0,i
Spsc_0702,0,Y,n3-13c22/23o
Spsc_0703,0,0,i
Spsc_0704,0,0,i
Spsc_0705,0,0,i
Spsc_0706,0,0,i
Spsc_0707,0,0,i
Spsc_0708,0,0,i
Spsc_0709,0,0,i
Spsc_0710,0,0,i
Spsc_0711,0,0,i
Spsc_0712,0,Y,n4-15c21/22o
Spsc_0713,4,0,i521-543o555-576i812-832o852-869i
Spsc_0714,0,0,i
Spsc_0715,0,0,i
Spsc_0716,0,0,i
Spsc_0717,0,0,i
Spsc_0718,3,0,i181-202o208-225i265-285o
Spsc_0719,0,Y,n9-22c27/28o
Spsc_0720,0,Y,n3-14c18/19o
Spsc_0721,0,0,i
Spsc_0722,0,0,i
Spsc_0723,0,0,i
Spsc_0724,7,0,o299-323i727-750o762-783i804-831o843-865i872-892o957-978i
Spsc_0725,0,0,i
Spsc_0726,0,0,i
Spsc_0727,0,0,i
Spsc_0728,1,Y,n4-14c19/20o485-506i
